tracking_id	XH_1916	XH_1917	XH_1918	XH_1919	XH_1920	XH_1921	XH_1922	XH_1923	XH_1924
ENSMUSG00000106617	0.437868	0.32327	0.206155	0.103825	0.113205	0.215038	0.147504	0.162848	0.300392	
ENSMUSG00000106618	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106619	0.0584621	0.123085	0	0	0	0	0.0526282	0.122316	0.097058	
ENSMUSG00000106620	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106621	0	0	0.0293362	0.183789	0	0	0	0	0	
ENSMUSG00000106622	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106623	0.0412945	0.0163006	0.0952444	0.306351	0.11185	0.0358588	0.0672549	0.0823102	0.0529112	
ENSMUSG00000106624	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106625	0.024139	0.0486007	0.0516772	0	0.347635	0	0	0.0488454	0.0195494	
ENSMUSG00000106626	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106627	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106628	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106629	0	0	0	0	0	0	0.0340277	0	0	
ENSMUSG00000106630	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106631	0.0819551	0	0	0.0546277	0.119555	0.0801459	0.0934686	0.105464	0.0129143	
ENSMUSG00000106632	0	0	0.035741	0	0	0.0746078	0.0976804	0.0338714	0.0135806	
ENSMUSG00000106633	0	0	0	0	0	0	0	0	0.129308	
ENSMUSG00000106634	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106635	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106636	0.012067	0.023938	0.00514546	0.0758463	0.165796	0.0106223	0	0.0481454	0.0096896	
ENSMUSG00000106637	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106639	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106640	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106641	0.0286741	0.018893	0.0501887	0	0.0650411	0	0.0546202	0.0572241	0.00766142	
ENSMUSG00000106642	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106643	0	0	0	0	0	0	0.0190601	0.0156428	0	
ENSMUSG00000106644	0	0	0	0	0	0	0	0	0.455171	
ENSMUSG00000106645	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106646	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106647	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106648	0.109174	0.053919	0.0477437	0.395153	0.123604	0.079152	0.0667862	0.0362968	0.0364509	
ENSMUSG00000106649	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106650	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106651	0.013864	0	0.0146413	0	0	0	0	0	0	
ENSMUSG00000106652	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106653	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106654	0	0	1.14202	3.1431	5.976	0	0.253895	0.511031	0.193707	
ENSMUSG00000106655	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106656	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106657	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106658	0.779756	1.0111	0.359375	0	1.42183	0.800672	0.585369	0.33269	0.328285	
ENSMUSG00000106659	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106660	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106661	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106662	0.450797	0.730701	0.36558	0.42119	0.457807	0	0.107358	0.436037	0.451156	
ENSMUSG00000106663	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106664	0.0312037	0.0633938	0	0	0	0.0713698	0.0265683	0.0635686	0.0253976	
ENSMUSG00000106665	0.126878	0.0418549	0.0667109	0.198069	0	0	0.29403	0.084483	0.101773	
ENSMUSG00000106666	6.73089	1.79794	2.67738	13.7853	0	0	3.51916	3.18963	2.31358	
ENSMUSG00000106667	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106668	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106669	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106670	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106671	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106673	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106674	1.33269	3.8093	2.27843	10.7015	10.302	1.29472	10.0131	2.72013	7.10127	
ENSMUSG00000106675	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106676	0.0181859	0	0.0476242	0.337833	0.0616442	0	0.0370101	0	0.0145441	
ENSMUSG00000106677	0	0	0.00139375	0	0	0	0	0	0	
ENSMUSG00000106678	0.0915897	0.11342	0.144634	0.143532	0	0.100128	0.150083	0.0686662	0.165405	
ENSMUSG00000106679	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106680	0	0	0	0	0.256105	0.157287	0.0292459	0	0.0278522	
ENSMUSG00000106681	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106682	0.0109824	0.0652247	0.011555	0.343419	0.450702	0.0479638	0.0359555	0.0438836	0.0440523	
ENSMUSG00000106683	0.324826	0.137968	0.0735012	0	0	0	0.0592905	0	0.108367	
ENSMUSG00000106688	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106689	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106690	0	0	0.0213996	0	0	0	0.0167441	0	0	
ENSMUSG00000106691	0	0.0791218	0	0	0	0	0	0	0.0159523	
ENSMUSG00000106692	0	0	0	0	0	0	0	0	0.0113948	
ENSMUSG00000106694	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106696	0.0836433	0.0550827	0.0390196	0.230813	0.126334	0.0808823	0.0530761	0.0556169	0.0744746	
ENSMUSG00000106698	0.141368	0.453801	0.322449	0	0.623354	0.178074	0.261198	0.299382	0.414399	
ENSMUSG00000106699	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106701	0	0	0	0	0.142429	0.0448096	0.0334882	0	0	
ENSMUSG00000106702	0.661629	1.10547	1.01009	0.627527	0.656768	0.746221	0.956582	1.40515	0.894358	
ENSMUSG00000106703	0.0396042	0	0.0139297	0	0	0	0	0	0	
ENSMUSG00000106704	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106705	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106706	0	0.0172354	0	0.108126	0.177603	0.0379319	0	0	0.0139836	
ENSMUSG00000106707	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106708	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106709	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106710	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106712	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106713	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106714	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106715	6.30381	7.416	6.73607	4.55253	5.0052	6.00375	6.60369	7.02523	6.91587	
ENSMUSG00000106717	0.121482	0.132939	0.148303	0.20728	0.227225	0.160635	0.153451	0.161199	0.151176	
ENSMUSG00000106718	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106719	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106720	0	0	0.0122918	0.0732393	0.2402	0	0	0	0	
ENSMUSG00000106721	0.0687256	0	0.0435411	0	0	0.0302077	0.0791792	0.0826187	0.055251	
ENSMUSG00000106725	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106726	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106729	0	0	0.0185437	0	0.122575	0	0	0	0.0140854	
ENSMUSG00000106730	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106732	0.0125625	0	0	0	0.172931	0	0.0206293	0.0251439	0	
ENSMUSG00000106733	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106734	0.398095	0.398282	0.226046	1.60169	1.50998	0.455929	0.35336	0.598289	0.678325	
ENSMUSG00000106735	0	0	0.00721887	0	0	0	0	0	0.00551857	
ENSMUSG00000106736	0.0819542	0.178069	0.0949584	0	0	0.850273	0.232698	0.351069	0.0692084	
ENSMUSG00000106737	0	0	0	0	0	0	0.00975519	0	0	
ENSMUSG00000106738	0.0799155	0	0	1.41151	0	0	0.30122	0	0.134772	
ENSMUSG00000106739	0	0	0	0.0835724	0.0912823	0.0290389	0.0108755	0	0.0212621	
ENSMUSG00000106740	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106741	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106742	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106743	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106745	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106746	0	0.0618314	0	0	0.225033	0	0	0	0	
ENSMUSG00000106747	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106749	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106750	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106751	0.060108	0.0401302	0.106656	0.39168	0.284144	0.0446635	0.0834493	0.080769	0.0808969	
ENSMUSG00000106752	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106753	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106754	0	0	0	0	0	0	0.07476	0	0	
ENSMUSG00000106755	0.352329	0	1.15332	0	0	2.31955	0.804158	0.828166	0.476531	
ENSMUSG00000106756	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106757	0.121174	0.0904522	0.16023	1.06155	1.47406	0.100179	0.31246	0.243105	0.231592	
ENSMUSG00000106758	0	0	0.0369401	0.336027	0.122041	0	0.0144232	0.104972	0	
ENSMUSG00000106759	0	0	0	0	0	0	0.0387655	0	0	
ENSMUSG00000106760	0	0	0	0	0	0	0.0845362	0	0.0747676	
ENSMUSG00000106762	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106763	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106764	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106766	0	0.0396233	0	0	0	0	0.0164763	0	0.0159772	
ENSMUSG00000106767	0.280396	0.210197	0.396053	0.300614	0.526965	0.294701	0.323781	0.289617	0.348826	
ENSMUSG00000106768	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106771	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106772	0	0	0	0.364583	0	0	0	0	0.0803047	
ENSMUSG00000106773	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106775	0	0	0	0	0	0.0273159	0.0102327	0	0	
ENSMUSG00000106776	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106777	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106779	0	0	0	0	0	0	0	0	0.0371596	
ENSMUSG00000106780	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106783	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106784	0	0.191639	0	0	0	0	0	0	0	
ENSMUSG00000106785	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106786	0	0.0198965	0	0	0	0	0	0	0	
ENSMUSG00000106788	0	0	0.152833	0	0	0	0	0	0	
ENSMUSG00000106791	0.0171939	0	0	0	0	0	0	0	0	
ENSMUSG00000106794	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106795	0.14793	0	0.0587582	0	0	0	0.0469873	0	0	
ENSMUSG00000106797	0	0	0	0.597681	0	0	0.0141592	0	0	
ENSMUSG00000106798	0	0	0	0.409799	0	0	0	0	0	
ENSMUSG00000106799	0	0	0.0194907	0	0	0	0	0	0	
ENSMUSG00000106800	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106801	0	0	0	0	0.15056	0	0	0	0	
ENSMUSG00000106802	0	0	0	0	0	0	0.00514895	0	0.00507507	
ENSMUSG00000106803	0.212883	0.26335	0.140135	0	0	0.300123	0.185453	0.0877003	0.384325	
ENSMUSG00000106805	0	0.0429824	0.0228487	0	0	0	0.0178929	0	0.0346317	
ENSMUSG00000106806	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106807	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106808	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106810	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106812	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106813	0	0	0	0	0	0.256092	0	0	0	
ENSMUSG00000106814	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106815	0.00640581	0	0.00669995	0.19645	0.0861575	0.872553	0.0415865	0.012746	0.0204934	
ENSMUSG00000106817	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106818	0.0556051	0	0	0	0	0.0916848	0.0114432	0.0557153	0.0447096	
ENSMUSG00000106819	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106820	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106821	0	0	0.0430411	0	0	0.0450677	0.0673596	0.0814811	0.0163213	
ENSMUSG00000106822	0	0	0	0.0575731	0	0	0	0	0	
ENSMUSG00000106824	0	0	0	0	0	0	0	0.0219213	0	
ENSMUSG00000106825	0.0313169	0	0.0338427	0	0	0.1433	0.0266715	0.063808	0.0254925	
ENSMUSG00000106826	0	0	0	0.0238643	0	0	0	0	0	
ENSMUSG00000106827	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106828	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106829	0	0	0.147028	0	0	0	0.370568	0	0	
ENSMUSG00000106831	5.23438	5.34554	7.84154	3.20196	7.46191	11.9302	8.76896	8.64126	5.69474	
ENSMUSG00000106832	0	0.0453269	0.0240839	0.071699	0	0	0.00937164	0.0686044	0.0183618	
ENSMUSG00000106833	0	0	0	0	0	0	0	0	0.393079	
ENSMUSG00000106834	2.26687	1.26041	1.118	0.694397	0.752624	0.764907	0.372077	1.68721	1.56049	
ENSMUSG00000106835	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106836	0	0	0.203676	0	0	0	0.167028	0	0	
ENSMUSG00000106837	0.0155058	0	0	0	0	0	0	0	0	
ENSMUSG00000106838	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106839	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106840	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106841	0	0	0	0	0	0	0	0.0240137	0	
ENSMUSG00000106843	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106845	0	0	0	0.0826717	0	0	0.0107619	0	0	
ENSMUSG00000106846	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106847	0.0901644	0.775859	1.07743	1.2401	0.340072	0.644596	1.31498	0.638603	0.545007	
ENSMUSG00000106849	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106851	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106853	0	0	0	0	0	0	0.0804053	0.094729	0.0377074	
ENSMUSG00000106854	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106855	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106856	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106858	0.00472328	0	0.0049296	0.0287636	0.031566	0.0101744	0.00764158	0	0	
ENSMUSG00000106859	0	0	0	0	0.112751	0	0.0133573	0	0	
ENSMUSG00000106860	0.016911	0	0	0	0	0	0	0	0	
ENSMUSG00000106862	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106863	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106864	54.2004	51.5233	53.317	58.5563	66.7053	63.72	54.6271	58.0129	58.9292	
ENSMUSG00000106865	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106866	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106867	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106868	0.0879292	0.192372	0.102676	0	0	0	0.0842625	0	0.149047	
ENSMUSG00000106869	0	0	0.0509422	0	0.0830515	0.0264584	0.00991271	0	0.0194068	
ENSMUSG00000106870	1.55199	1.26458	0.937705	2.25649	1.43643	1.23726	0.97503	0.889313	1.05834	
ENSMUSG00000106871	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106872	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106873	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106874	1.17739	2.56566	2.93218	8.35159	7.88242	1.4054	3.65734	1.80519	1.63603	
ENSMUSG00000106875	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106876	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106878	0.246563	0.0719337	0.191319	0.739069	1.32683	0.162658	0.332562	0.21612	0.172516	
ENSMUSG00000106879	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106880	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106883	0.350772	0.24617	0.327745	0	0.487536	0.571231	0.263141	0.122313	0.339703	
ENSMUSG00000106884	0.0924732	0	0.0741382	0.152693	0	0.259492	0.0968672	0.233672	0.168383	
ENSMUSG00000106885	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106887	0	0	0	0	0	0	0.0243613	0	0	
ENSMUSG00000106888	0	0.0275002	0.058437	0.0876304	0	0.0608178	0.0341591	0	0.0333675	
ENSMUSG00000106889	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106891	0.259116	0	0.0620165	0.195251	0.211233	0.0654836	0.09759	0.0585185	0.0233939	
ENSMUSG00000106892	0.683077	0.105135	0.20766	1.31813	0	1.32824	0.341073	0.0847181	0.957569	
ENSMUSG00000106893	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106894	0	0	0	0.127239	0	0	0	0	0.00818227	
ENSMUSG00000106895	0.478419	0.409551	0.261483	0	0	0.651511	0.241788	0.163811	0.293874	
ENSMUSG00000106896	0.0148429	0.0146307	0	0	0	0	0	0	0.0118798	
ENSMUSG00000106897	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106898	0	0	0.0500438	0	0	0.215001	0.0796284	0	0.0373631	
ENSMUSG00000106899	0	0	0	0	0	0.129019	0	0	0	
ENSMUSG00000106900	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106902	0	0	0	0	0	0	0.0239081	0	0	
ENSMUSG00000106904	0.468772	0.44992	0.259062	0.485596	1.45385	0.500085	0.389482	0.226486	0.423627	
ENSMUSG00000106905	0	0	0.0256234	0.076451	0	0	0.0498755	0	0.00976358	
ENSMUSG00000106906	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106909	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106910	0.245798	0	0	0	3.75132	0	0	0	0	
ENSMUSG00000106912	0	0	0	0.428642	0.621076	0	0.0545792	0	0	
ENSMUSG00000106913	0	0	0	0	0	0.187741	0	0	0	
ENSMUSG00000106914	0	0	0	0	0	0	0	0.0952616	0	
ENSMUSG00000106915	0.371059	0.26762	0.142296	0.533474	0	0.419753	0.0223588	0.107506	0.107505	
ENSMUSG00000106916	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106917	0.179562	0.0734055	0.39048	0.252022	0.271338	0.66444	0.308671	0.220489	0.234635	
ENSMUSG00000106918	78.1436	80.3537	85.6388	107.317	108.479	73.449	116.484	77.0275	99.8111	
ENSMUSG00000106924	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106925	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106926	4.73809	1.24904	2.52537	0.581406	1.24784	3.97662	3.05632	3.74613	2.88685	
ENSMUSG00000106927	0.0666148	0.109942	0.0817815	0	0.151988	0.121281	0.0454523	0.0665677	0.0534544	
ENSMUSG00000106928	0.829415	0.640242	0.499617	0.81949	0.896673	0.837893	0.743959	0.807861	0.656984	
ENSMUSG00000106930	0.250978	0	0	0.505665	0	0.619684	0.284975	0.527324	0.365726	
ENSMUSG00000106932	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106933	0	0.054984	0	0	0	0	0.0227727	0.0277198	0.0111223	
ENSMUSG00000106934	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106935	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106936	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106938	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106939	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106940	0.024904	0.0163832	0.0435191	0.153995	0.224893	0.126166	0.0270954	0	0.0598341	
ENSMUSG00000106943	43.1461	31.3523	32.0426	17.2112	25.2768	36.2712	26.8809	35.6552	31.3643	
ENSMUSG00000106944	0.0180642	0.0360907	0	0.116601	0.126998	0.0400882	0.254828	0.0726836	0.189368	
ENSMUSG00000106945	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106946	0.0286848	0.0378007	0.0401661	0.475576	0.0650661	0.0208181	0.00780585	0.0190819	0.0153286	
ENSMUSG00000106947	0	0.121595	0	0	0	0	0.0519645	0	0	
ENSMUSG00000106948	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106950	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106951	0.0216911	0	0.034122	0.0824196	0	0	0.0530405	0.0433472	0.00536811	
ENSMUSG00000106954	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106955	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106956	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106957	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106958	0	0	0	0	0	0	0	0.0878519	0	
ENSMUSG00000106959	0.0204566	0	0	0	0.0459302	0	0	0	0.00545545	
ENSMUSG00000106960	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106961	0.0176429	0	0.0187241	0	0	0.0782308	0.0585125	0.0354793	0	
ENSMUSG00000106962	0.0474654	0	0.0124993	0.0745201	0	0.0519386	0	0	0	
ENSMUSG00000106963	0	0	0	0.096809	0	0	0	0	0	
ENSMUSG00000106965	0.113445	0.15497	0.0824435	0	0.864018	0.263554	0.261014	0	0.123701	
ENSMUSG00000106967	0.0844249	0	0	1.52565	0	0	0	0.181162	0	
ENSMUSG00000106968	0.225561	1.00112	0.655493	10.1082	2.57448	0.698316	4.96047	0.539437	3.22764	
ENSMUSG00000106969	0.225709	0	0	0	0	0	0.0702305	0	0.0632233	
ENSMUSG00000106970	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106971	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106973	0	0	0	0.961359	0	0.103442	0	0	0	
ENSMUSG00000106974	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106975	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106976	0	0	0	0	0.175992	0	0	0	0	
ENSMUSG00000106978	0.05576	0.0584729	0.0973238	0	0.575693	0.0612988	0.0768125	0.0558703	0.0844677	
ENSMUSG00000106980	0.250439	0	0	0	7.70733	0.96186	1.59383	0	0.235536	
ENSMUSG00000106981	0.184083	0.0667574	0	0.107379	0.23409	0.0370266	0.0831069	0	0.0808928	
ENSMUSG00000106982	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106985	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106986	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106987	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106988	1.86554	1.75254	0.986612	0	0.740246	1.49998	1.1835	2.01948	1.74025	
ENSMUSG00000106989	0	0.106752	0.184362	0.0849608	0.0927874	0.295081	0.221009	0.188388	0.291584	
ENSMUSG00000106990	0.0848665	0.0278722	0.0740332	0	0.0476786	0.0306268	0.0861951	0.0281616	0.0622489	
ENSMUSG00000106991	0	0	0	0	0	0	0.00953206	0	0	
ENSMUSG00000106992	0	0	0	0	0.125208	0	0.029571	0	0	
ENSMUSG00000106993	0.0101922	0	0.00532109	0.062166	0	0	0.00825047	0	0	
ENSMUSG00000106994	0	0	0.00955215	0.169414	0	0	0.0148467	0	0.0437566	
ENSMUSG00000106995	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106996	0	0	0	0	0	0	0	0	0	
ENSMUSG00000106999	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107000	0.0879154	0.11553	0.207148	0.135384	0.247233	0.111115	0.101246	0.175084	0.205221	
ENSMUSG00000107002	15.6324	14.6308	10.234	11.3716	13.0814	10.7815	10.2976	14.2784	14.4063	
ENSMUSG00000107004	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107005	0	0	0	0	0	0	0	0	0.0142126	
ENSMUSG00000107006	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107008	1.34069	3.28795	3.0595	0.769093	5.60341	1.96802	4.27979	3.7711	3.06011	
ENSMUSG00000107009	0	0	0	0.0618185	0.135296	0.021632	0.00811003	0	0	
ENSMUSG00000107010	0	0	0	0	0	0	0	0	0.100873	
ENSMUSG00000107011	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107012	0.0745593	0.0442523	0.0546622	0.0459451	0.0503377	0.0161642	0.0303127	0.0594053	0.0537877	
ENSMUSG00000107013	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107014	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107015	0	0	0	0	0	0	0.0984657	0	0	
ENSMUSG00000107017	0	0	0	0	0	0	0.0108354	0	0	
ENSMUSG00000107018	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107019	0.0934176	0.291554	0.112674	1.18095	0.644903	0.0293029	0.263374	0.267285	0.182339	
ENSMUSG00000107020	0.273864	0.320292	0.513182	0	0	0.409983	0.726912	1.54993	0.601479	
ENSMUSG00000107021	0	0.0421522	0.0672209	0	0	0.140882	0.0701699	0.0848123	0.0339705	
ENSMUSG00000107022	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107023	1.84199	1.03598	0.888909	1.87472	0.287232	0.471567	1.56373	0.198326	1.54963	
ENSMUSG00000107026	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107027	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107028	0	0	0	0	0	0	0.0339157	0	0	
ENSMUSG00000107029	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107030	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107031	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107032	0.0403716	0.0267307	0.312496	0.170204	0.185881	0.206891	0.343116	0.161732	0.173064	
ENSMUSG00000107033	0	0	0	0	0	0	0.043607	0	0	
ENSMUSG00000107034	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107035	0.356657	0.461834	0.596531	0.67117	0.965801	0.520613	1.60513	0.462929	0.871661	
ENSMUSG00000107036	0	0.0928154	0	0	0	0	0	0	0	
ENSMUSG00000107037	0.521668	0.950953	0.405806	0.796571	1.65045	2.97016	1.66357	1.87162	1.62121	
ENSMUSG00000107040	2.99442	2.64277	2.86269	11.4966	5.10433	4.40186	3.58211	3.34274	3.43936	
ENSMUSG00000107041	0.0867242	0.138494	0	0.334795	0	0.115287	0.0287459	0.0348713	0.0419387	
ENSMUSG00000107042	0	0	0	0.0780059	0.0852427	0	0.0101721	0	0	
ENSMUSG00000107043	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107044	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107045	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107046	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107047	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107048	0.0158963	0	0.0168324	0.101618	0.221641	0	0.0262717	0	0	
ENSMUSG00000107049	0	0	0.0386145	0	0	0	0.0150932	0	0	
ENSMUSG00000107050	0.0593044	0.0235127	0	0.297936	0.56993	0.025957	0.0389022	0.094888	0.00952274	
ENSMUSG00000107053	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107054	0.0446696	0	0.0715512	0.146988	0.319352	0	0.0186881	0.0451165	0.018065	
ENSMUSG00000107056	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107058	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107059	0	0	0	0	0	0	0	0	0	
ENSMUSG00000107060	0.00903702	0	0	0	0	0	0	0	0	
